ID	File	Speaker	Adjective	Ethnicity	Gender	Age	Education	L1	Frequency	Function	Priming	Gradability	SemanticCategory	Emotionality	very	FileSpeaker
82620	DPC262	BL	cool	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	1.55584	Attributive	NoPrime	-0.266964602111705	PhysicalProperty	PositiveEmotional	very	DPC262BL
82627	DPC262	AN	sick	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.40532	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NegativeEmotional	other	DPC262AN
82646	DPC262	AN	sick	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.40532	Predicative	NoPrime	-3.66356164612965	HumanPropensity	NegativeEmotional	other	DPC262AN
82665	DPC262	AN	sore	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.12254	Attributive	NoPrime	0.142082545036258	Other	NegativeEmotional	other	DPC262AN
82683	DPC262	BL	nice	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	2.02472	Attributive	NoPrime	-3.66356164612965	Value	NonEmotional	other	DPC262BL
82714	DPC262	BL	exciting	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.25575	Attributive	NoPrime	1	Value	PositiveEmotional	other	DPC262BL
82723	DPC262	AN	silly	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.13196	Predicative	NoPrime	-3.66356164612965	HumanPropensity	NegativeEmotional	other	DPC262AN
82758	DPC262	AN	vain	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.00943	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC262AN
82932	DPC263	MT	funny	PAKEHA	Man	20-29	University	ENGLISH	0.56686	Predicative	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC263MT
82934	DPC263	MT	huge	PAKEHA	Man	20-29	University	ENGLISH	0.2319	Attributive	NoPrime	-0.218313914091959	Dimension	NonEmotional	other	DPC263MT
82948	DPC263	MS	dear	PAKEHA	Man	60+	University	ENGLISH	0.10438	Attributive	NoPrime	-0.527146939969222	Value	PositiveEmotional	very	DPC263MS
83086	DPC263	MS	quiet	PAKEHA	Man	60+	University	ENGLISH	0.10438	Predicative	NoPrime	1.28283703952422	PhysicalProperty	PositiveEmotional	very	DPC263MS
83107	DPC263	MS	good	PAKEHA	Man	60+	University	ENGLISH	4.5929	Predicative	NoPrime	1.12300708463886	Value	PositiveEmotional	other	DPC263MS
83108	DPC263	MS	good	PAKEHA	Man	60+	University	ENGLISH	4.5929	Attributive	Prime	-1.71167349053572	Value	PositiveEmotional	other	DPC263MS
83122	DPC264	BT	late	PAKEHA	Woman	30-39	University	ENGLISH	0.23369	Predicative	NoPrime	-2.13407233761902	Other	NegativeEmotional	other	DPC264BT
83240	DPC264	BT	hard	PAKEHA	Woman	30-39	University	ENGLISH	0.23369	Predicative	NoPrime	-3.66356164612965	PhysicalProperty	NonEmotional	very	DPC264BT
83270	DPC264	BT	full	PAKEHA	Woman	30-39	University	ENGLISH	0.1912	Predicative	NoPrime	-2.96788487486092	PhysicalProperty	PositiveEmotional	other	DPC264BT
83457	DPC265	PF	good	PAKEHA	Man	16-19	NoUniversity	ENGLISH	5.34953	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC265PF
83460	DPC265	PM	slow	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.04249	Attributive	Prime	1.00287490407871	Speed	NonEmotional	other	DPC265PM
83466	DPC265	PM	bad	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.44614	Attributive	NoPrime	-3.66356164612965	Value	NegativeEmotional	other	DPC265PM
83476	DPC265	PM	awful	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.1912	Attributive	NoPrime	0.773956761155819	Value	NegativeEmotional	other	DPC265PM
83485	DPC265	PM	good	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	4.46144	Attributive	Prime	0.661988877061413	Value	PositiveEmotional	other	DPC265PM
83492	DPC265	PM	sick	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.21245	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NegativeEmotional	other	DPC265PM
83550	DPC265	PF	good	PAKEHA	Man	16-19	NoUniversity	ENGLISH	5.34953	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC265PF
83592	DPC265	PF	good	PAKEHA	Man	16-19	NoUniversity	ENGLISH	5.34953	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	very	DPC265PF
83604	DPC265	PM	free	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.25494	Attributive	NoPrime	0.611246184417826	Other	NonEmotional	very	DPC265PM
83646	DPC265	PF	popular	PAKEHA	Man	16-19	NoUniversity	ENGLISH	0.04263	Attributive	NoPrime	-3.66356164612965	Other	NonEmotional	very	DPC265PF
83688	DPC265	PF	basic	PAKEHA	Man	16-19	NoUniversity	ENGLISH	0.08525	Predicative	NoPrime	-3.66356164612965	Other	NonEmotional	other	DPC265PF
83720	DPC266	AN	open	PAKEHA	Woman	20-29	University	ENGLISH	0.2922	Predicative	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC266AN
83764	DPC266	GW	good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	6.89038	Attributive	NoPrime	-2.74269791793485	Value	PositiveEmotional	other	DPC266GW
83781	DPC266	GW	heavy	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.13196	Predicative	NoPrime	-2.64756812818629	PhysicalProperty	NonEmotional	other	DPC266GW
83793	DPC266	GW	cool	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.98973	Attributive	NoPrime	-2.59398314450589	PhysicalProperty	PositiveEmotional	other	DPC266GW
83805	DPC266	AN	irrelevant	PAKEHA	Woman	20-29	University	ENGLISH	0.02828	Predicative	NoPrime	-2.39237728290092	Value	NegativeEmotional	other	DPC266AN
83841	DPC266	AN	bizarre	PAKEHA	Woman	20-29	University	ENGLISH	0.14139	Attributive	NoPrime	-1.77093166196472	Other	NegativeEmotional	other	DPC266AN
83861	DPC266	AN	bizarre	PAKEHA	Woman	20-29	University	ENGLISH	0.14139	Attributive	NoPrime	1.65575875127567	Other	NegativeEmotional	very	DPC266AN
83886	DPC266	GW	sweet	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.13196	Attributive	NoPrime	-1.31871588041134	PhysicalProperty	PositiveEmotional	other	DPC266GW
83889	DPC266	AN	awful	PAKEHA	Woman	20-29	University	ENGLISH	0.35819	Predicative	NoPrime	-1.59196982025769	Value	NegativeEmotional	other	DPC266AN
83912	DPC266	AN	embarrassed	PAKEHA	Woman	20-29	University	ENGLISH	0.04713	Predicative	NoPrime	1	HumanPropensity	NonEmotional	other	DPC266AN
83920	DPC266	GW	funny	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.13112	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC266GW
83929	DPC266	GW	sweet	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.13196	Predicative	Prime	-0.000150124769799107	PhysicalProperty	PositiveEmotional	other	DPC266GW
83956	DPC266	GW	bad	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.22537	Attributive	NoPrime	-0.399331726434497	Value	NegativeEmotional	other	DPC266GW
83960	DPC266	GW	sick	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.40532	Attributive	Prime	0.498806317056106	HumanPropensity	NegativeEmotional	other	DPC266GW
83961	DPC266	GW	sick	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.40532	Predicative	Prime	-3.66356164612965	HumanPropensity	NegativeEmotional	other	DPC266GW
83971	DPC266	GW	stupid	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.31106	Predicative	NoPrime	0.300565808424171	HumanPropensity	NegativeEmotional	other	DPC266GW
83973	DPC266	GW	upset	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.07541	Predicative	NoPrime	0.637744050906071	HumanPropensity	NegativeEmotional	other	DPC266GW
83976	DPC266	GW	bad	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.22537	Attributive	Prime	-0.160220910899187	Value	NegativeEmotional	other	DPC266GW
83985	DPC266	GW	funny	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.13112	Attributive	NoPrime	1.48566907956182	HumanPropensity	NonEmotional	other	DPC266GW
84252	DPC267	BB	light	PAKEHA	Man	30-39	University	ENGLISH	0.05909	Attributive	NoPrime	-0.41349795506072	PhysicalProperty	NonEmotional	very	DPC267BB
84279	DPC267	BB	late	PAKEHA	Man	30-39	University	ENGLISH	0.25606	Attributive	NoPrime	-3.66356164612965	Other	NegativeEmotional	other	DPC267BB
84314	DPC268	CH	dark	PAKEHA	Woman	20-29	University	ENGLISH	0.17909	Attributive	NoPrime	-0.997951803328503	Color	NonEmotional	other	DPC268CH
84319	DPC268	KR	nice	PAKEHA	Woman	20-29	University	ENGLISH	1.72495	Predicative	Prime	-1.74242245713597	Value	NonEmotional	other	DPC268KR
84329	DPC268	CH	nice	PAKEHA	Woman	20-29	University	ENGLISH	1.72495	Attributive	NoPrime	-2.14363228744651	Value	NonEmotional	other	DPC268CH
84338	DPC268	CH	nice	PAKEHA	Woman	20-29	University	ENGLISH	1.72495	Attributive	NoPrime	-1.54493156062306	Value	NonEmotional	other	DPC268CH
84425	DPC268	LN	yummy	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.10369	Predicative	NoPrime	-3.66356164612965	Value	NonEmotional	other	DPC268LN
84477	DPC268	CH	good	PAKEHA	Woman	20-29	University	ENGLISH	6.89038	Predicative	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC268CH
84500	DPC268	KR	huge	PAKEHA	Woman	20-29	University	ENGLISH	0.27335	Attributive	NoPrime	-2.97382641350808	Dimension	NonEmotional	other	DPC268KR
84520	DPC268	KR	small	PAKEHA	Woman	20-29	University	ENGLISH	0.33933	Predicative	NoPrime	-3.66356164612965	Dimension	NegativeEmotional	other	DPC268KR
84536	DPC268	KR	ugly	PAKEHA	Woman	20-29	University	ENGLISH	0.05656	Predicative	NoPrime	1	Value	NegativeEmotional	other	DPC268KR
84537	DPC268	KR	cool	PAKEHA	Woman	20-29	University	ENGLISH	0.98973	Attributive	Prime	-2.59208086343839	PhysicalProperty	PositiveEmotional	other	DPC268KR
84551	DPC268	KR	cool	PAKEHA	Woman	20-29	University	ENGLISH	0.98973	Attributive	NoPrime	-0.576510168843483	PhysicalProperty	PositiveEmotional	other	DPC268KR
84571	DPC268	CH	impressive	PAKEHA	Woman	20-29	University	ENGLISH	0.09426	Predicative	NoPrime	-3.66356164612965	Value	NonEmotional	other	DPC268CH
84682	DPC268	LN	huge	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.27335	Attributive	NoPrime	-0.112732420906574	Dimension	NonEmotional	other	DPC268LN
84732	DPC269	BE	amazing	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.39589	Predicative	NoPrime	1	Value	NonEmotional	other	DPC269BE
84734	DPC269	BE	funny	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.13112	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC269BE
84893	DPC269	BE	horrible	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.2545	Attributive	NoPrime	-1.55225203530434	Value	NegativeEmotional	other	DPC269BE
84919	DPC269	BE	horrible	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.2545	Attributive	NoPrime	-3.66356164612965	Value	NegativeEmotional	other	DPC269BE
84925	DPC269	SH	annoyed	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.02828	Predicative	Prime	1	HumanPropensity	NonEmotional	other	DPC269SH
84935	DPC269	SH	irrelevant	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.02828	Predicative	NoPrime	-1.45708475938479	Value	NegativeEmotional	other	DPC269SH
84936	DPC269	SH	unrelated	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.00943	Predicative	Prime	1	Other	NonEmotional	other	DPC269SH
84959	DPC269	BE	excellent	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.28278	Predicative	NoPrime	1	Value	PositiveEmotional	other	DPC269BE
84962	DPC269	BE	good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	6.89038	Predicative	NoPrime	-2.80591350125936	Value	PositiveEmotional	other	DPC269BE
84970	DPC269	BE	good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	6.89038	Predicative	Prime	-3.66356164612965	Value	PositiveEmotional	other	DPC269BE
84971	DPC269	BE	funny	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.13112	Attributive	Prime	-2.99590794463635	HumanPropensity	NonEmotional	other	DPC269BE
85521	DPC272	FA	happy	PAKEHA	Woman	20-29	University	ENGLISH	0.43359	Attributive	NoPrime	0.663163397983285	HumanPropensity	PositiveEmotional	other	DPC272FA
85557	DPC272	FA	good	PAKEHA	Woman	20-29	University	ENGLISH	6.89038	Predicative	NoPrime	-3.07486580496942	Value	PositiveEmotional	other	DPC272FA
85644	DPC273	DN	sick	PAKEHA	Man	20-29	University	OTHER	0.40532	Predicative	NoPrime	-3.26767050759432	HumanPropensity	NegativeEmotional	other	DPC273DN
85831	DPC273	DN	real	PAKEHA	Man	20-29	University	OTHER	1.08399	Attributive	NoPrime	-1.85906484484609	Value	PositiveEmotional	other	DPC273DN
85890	DPC274	FC	bad	MAORI/PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.87606	Predicative	NoPrime	-3.66356164612965	Value	NegativeEmotional	other	DPC274FC
85892	DPC274	FC	nasty	MAORI/PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.0773	Attributive	Prime	-3.66356164612965	HumanPropensity	NegativeEmotional	other	DPC274FC
85955	DPC274	FC	serious	MAORI/PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.18037	Predicative	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC274FC
85958	DPC274	MR	sharp	PAKEHA	Man	30-39	University	ENGLISH	0.02124	Attributive	NoPrime	-3.66356164612965	PhysicalProperty	NonEmotional	other	DPC274MR
85985	DPC274	FC	cold	MAORI/PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.28343	Predicative	NoPrime	-3.2805993235132	PhysicalProperty	NegativeEmotional	other	DPC274FC
85992	DPC274	FC	good	MAORI/PAKEHA	Woman	20-29	NoUniversity	ENGLISH	6.08091	Attributive	NoPrime	-2.17444632715459	Value	PositiveEmotional	other	DPC274FC
85999	DPC274	FC	cold	MAORI/PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.28343	Attributive	Prime	-3.66356164612965	PhysicalProperty	NegativeEmotional	other	DPC274FC
86019	DPC274	FC	incredible	MAORI/PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.2319	Attributive	NoPrime	0.329722483229656	Value	NonEmotional	other	DPC274FC
86058	DPC274	FC	funny	MAORI/PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.56686	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC274FC
86134	DPC275	FN	good	OTHER	Woman	20-29	NoUniversity	ENGLISH	6.89038	Attributive	NoPrime	-3.17517690746519	Value	PositiveEmotional	other	DPC275FN
86135	DPC275	TI	good	OTHER	Woman	20-29	NoUniversity	OTHER	6.89038	Predicative	Prime	-2.11284225029105	Value	PositiveEmotional	other	DPC275TI
86137	DPC275	TI	good	OTHER	Woman	20-29	NoUniversity	OTHER	6.89038	Predicative	Prime	-2.31778905666315	Value	PositiveEmotional	other	DPC275TI
86162	DPC275	TI	good	OTHER	Woman	20-29	NoUniversity	OTHER	6.89038	Attributive	NoPrime	-3.19453856578516	Value	PositiveEmotional	other	DPC275TI
86165	DPC275	FN	good	OTHER	Woman	20-29	NoUniversity	ENGLISH	6.89038	Predicative	Prime	-2.76035812715008	Value	PositiveEmotional	other	DPC275FN
86166	DPC275	FN	good	OTHER	Woman	20-29	NoUniversity	ENGLISH	6.89038	Attributive	Prime	-0.795922515348143	Value	PositiveEmotional	other	DPC275FN
86179	DPC275	FN	good	OTHER	Woman	20-29	NoUniversity	ENGLISH	6.89038	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC275FN
86183	DPC275	TI	violent	OTHER	Woman	20-29	NoUniversity	OTHER	0.00943	Attributive	Prime	1	HumanPropensity	NegativeEmotional	other	DPC275TI
86199	DPC275	FN	good	OTHER	Woman	20-29	NoUniversity	ENGLISH	6.89038	Predicative	NoPrime	-0.11273024116588	Value	PositiveEmotional	other	DPC275FN
86217	DPC275	TI	happy	OTHER	Woman	20-29	NoUniversity	OTHER	0.43359	Attributive	NoPrime	-1.15864136678342	HumanPropensity	PositiveEmotional	other	DPC275TI
86241	DPC275	TI	stubborn	OTHER	Woman	20-29	NoUniversity	OTHER	0.00943	Predicative	NoPrime	-2.65675552002028	HumanPropensity	NonEmotional	other	DPC275TI
86244	DPC275	TI	good	OTHER	Woman	20-29	NoUniversity	OTHER	6.89038	Predicative	Prime	-3.66356164612965	Value	PositiveEmotional	other	DPC275TI
86245	DPC275	FN	good	OTHER	Woman	20-29	NoUniversity	ENGLISH	6.89038	Attributive	Prime	-0.617944666879623	Value	PositiveEmotional	other	DPC275FN
86279	DPC275	TI	nice	OTHER	Woman	20-29	NoUniversity	OTHER	1.72495	Attributive	NoPrime	-1.30314813243973	Value	NonEmotional	other	DPC275TI
86292	DPC275	TI	good	OTHER	Woman	20-29	NoUniversity	OTHER	6.89038	Predicative	NoPrime	-1.72624415755248	Value	PositiveEmotional	other	DPC275TI
86298	DPC275	TI	happy	OTHER	Woman	20-29	NoUniversity	OTHER	0.43359	Attributive	Prime	-3.08585070520358	HumanPropensity	PositiveEmotional	other	DPC275TI
86303	DPC275	FN	good	OTHER	Woman	20-29	NoUniversity	ENGLISH	6.89038	Attributive	Prime	-2.63745037680707	Value	PositiveEmotional	other	DPC275FN
86305	DPC275	FN	good	OTHER	Woman	20-29	NoUniversity	ENGLISH	6.89038	Attributive	Prime	-3.66356164612965	Value	PositiveEmotional	other	DPC275FN
86315	DPC275	TI	next	OTHER	Woman	20-29	NoUniversity	OTHER	1.14997	Attributive	NoPrime	1	Position	NonEmotional	other	DPC275TI
86351	DPC275	FN	good	OTHER	Woman	20-29	NoUniversity	ENGLISH	6.89038	Predicative	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC275FN
86375	DPC277	TR	funny	PAKEHA	Man	20-29	University	ENGLISH	0.56686	Attributive	NoPrime	0.557580085222551	HumanPropensity	NonEmotional	other	DPC277TR
86387	DPC277	DB	expensive	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.18852	Predicative	NoPrime	1	Value	NonEmotional	other	DPC277DB
86388	DPC277	DB	nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.72495	Predicative	NoPrime	-0.455668666686319	Value	NonEmotional	very	DPC277DB
86463	DPC277	LC	bad	PAKEHA	Man	20-29	University	ENGLISH	0.87606	Predicative	NoPrime	-3.66356164612965	Value	NegativeEmotional	other	DPC277LC
86509	DPC277	DB	big	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.90404	Attributive	NoPrime	-3.66356164612965	Dimension	NonEmotional	other	DPC277DB
86606	DPC277	LC	cheap	PAKEHA	Man	20-29	University	ENGLISH	0.1546	Attributive	NoPrime	-1.66160486393813	Value	NegativeEmotional	other	DPC277LC
86624	DPC277	WN	beautiful	PAKEHA	Woman	20-29	University	ENGLISH	0.20613	Predicative	NoPrime	-2.00739181615168	Value	PositiveEmotional	other	DPC277WN
86637	DPC277	DB	awful	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.35819	Attributive	NoPrime	-3.66356164612965	Value	NegativeEmotional	other	DPC277DB
86644	DPC277	DB	close	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.09426	Attributive	NoPrime	-3.40725905277705	Position	NonEmotional	other	DPC277DB
86649	DPC277	LC	nice	PAKEHA	Man	20-29	University	ENGLISH	1.03066	Attributive	Prime	-2.58179750690876	Value	NonEmotional	other	DPC277LC
86723	DPC278	FB	long	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.86719	Attributive	NoPrime	-2.04661438822846	Dimension	NonEmotional	other	DPC278FB
86735	DPC278	FB	late	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.15082	Attributive	NoPrime	-3.66356164612965	Other	NegativeEmotional	other	DPC278FB
86836	DPC278	FB	nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.72495	Attributive	NoPrime	-0.410741208408863	Value	NonEmotional	other	DPC278FB
86840	DPC278	FA	nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.03066	Predicative	Prime	-1.41444780070915	Value	NonEmotional	other	DPC278FA
86841	DPC278	FA	mad	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.05153	Attributive	Prime	-3.66356164612965	HumanPropensity	NegativeEmotional	other	DPC278FA
86846	DPC278	FB	nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.72495	Attributive	Prime	-3.66356164612965	Value	NonEmotional	other	DPC278FB
86848	DPC278	FA	beautiful	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.20613	Attributive	Prime	-1.92439131752078	Value	PositiveEmotional	other	DPC278FA
86890	DPC278	FB	good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	6.89038	Predicative	NoPrime	0.344684509761712	Value	PositiveEmotional	other	DPC278FB
87072	DPC281	WD	nice	PAKEHA	Woman	30-39	University	ENGLISH	0.89229	Predicative	NoPrime	-2.68261006274415	Value	NonEmotional	very	DPC281WD
87164	DPC281	TM	good	MAORI	Man	30-39	NoUniversity	ENGLISH	4.46144	Attributive	NoPrime	-0.952342882541623	Value	PositiveEmotional	very	DPC281TM
87232	DPC281	TM	good	MAORI	Man	30-39	NoUniversity	ENGLISH	4.46144	Attributive	NoPrime	-1.72569647937197	Value	PositiveEmotional	other	DPC281TM
87263	DPC281	KA	dry	MAORI	Man	40-49	NoUniversity	ENGLISH	0.25257	Attributive	NoPrime	-0.112731694316966	PhysicalProperty	NonEmotional	other	DPC281KA
87349	DPC282	FA	great	PAKEHA	Woman	40-49	NoUniversity	ENGLISH	0.77348	Attributive	NoPrime	-3.21390321692688	Value	NonEmotional	other	DPC282FA
87359	DPC282	FB	interesting	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.44614	Attributive	NoPrime	1	Value	PositiveEmotional	other	DPC282FB
87371	DPC282	FB	wide	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.16996	Attributive	NoPrime	-3.66356164612965	Dimension	NonEmotional	other	DPC282FB
87373	DPC282	FB	interesting	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.44614	Attributive	Prime	1	Value	PositiveEmotional	other	DPC282FB
87381	DPC282	FA	expensive	PAKEHA	Woman	40-49	NoUniversity	ENGLISH	0.15785	Predicative	NoPrime	1	Value	NonEmotional	other	DPC282FA
87416	DPC282	FB	good	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	4.46144	Predicative	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC282FB
87506	DPC282	FB	yummy	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.02124	Attributive	NoPrime	-1.06702297887179	Value	NonEmotional	other	DPC282FB
87521	DPC282	FB	worthwhile	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.06373	Attributive	NoPrime	-3.19603381715897	Value	NonEmotional	very	DPC282FB
87543	DPC282	FA	busy	PAKEHA	Woman	40-49	NoUniversity	ENGLISH	0.20521	Attributive	NoPrime	0.279271881291736	HumanPropensity	NonEmotional	other	DPC282FA
87552	DPC282	FA	good	PAKEHA	Woman	40-49	NoUniversity	ENGLISH	4.26204	Attributive	NoPrime	-1.79496076990551	Value	PositiveEmotional	other	DPC282FA
87732	DPC285	KA	nice	MAORI	Man	40-49	NoUniversity	ENGLISH	0.85241	Attributive	NoPrime	-1.12370131613506	Value	NonEmotional	other	DPC285KA
87743	DPC285	TN	cheap	MAORI	Man	30-39	NoUniversity	ENGLISH	0.08498	Predicative	NoPrime	-1.7348359720074	Value	NegativeEmotional	other	DPC285TN
87959	DPC289	FA	good	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	5.34953	Predicative	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC289FA
87967	DPC289	FA	funny	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	1.17221	Attributive	Prime	-1.92767095424884	HumanPropensity	NonEmotional	other	DPC289FA
88015	DPC289	FB	good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	6.89038	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC289FB
88021	DPC289	FB	neat	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.26393	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC289FB
88025	DPC289	FB	good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	6.89038	Predicative	Prime	-1.54493156062306	Value	PositiveEmotional	other	DPC289FB
88028	DPC289	FA	funny	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	1.17221	Predicative	Prime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC289FA
88029	DPC289	FB	sensitive	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.01885	Attributive	NoPrime	-0.733432113592138	HumanPropensity	NonEmotional	other	DPC289FB
88032	DPC289	FA	bad	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	1.30009	Attributive	Prime	-0.918271435288042	Value	NegativeEmotional	other	DPC289FA
88035	DPC289	FA	painful	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.06394	Attributive	NoPrime	1	Other	NegativeEmotional	other	DPC289FA
88055	DPC289	FA	sweet	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.1705	Predicative	NoPrime	-3.66356164612965	PhysicalProperty	PositiveEmotional	other	DPC289FA
88056	DPC289	FA	sweet	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.1705	Attributive	Prime	-1.94005071197594	PhysicalProperty	PositiveEmotional	other	DPC289FA
88061	DPC289	FA	yummy	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.10656	Attributive	NoPrime	-0.000150120211764953	Value	NonEmotional	other	DPC289FA
88066	DPC289	FB	nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.72495	Attributive	Prime	-2.1227165030773	Value	NonEmotional	other	DPC289FB
88096	DPC289	FB	funny	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.13112	Predicative	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC289FB
88098	DPC289	FB	cute	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.16967	Attributive	Prime	-3.66356164612965	Value	PositiveEmotional	other	DPC289FB
88102	DPC289	FB	neat	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.26393	Attributive	Prime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC289FB
88104	DPC289	FB	good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	6.89038	Attributive	NoPrime	-2.02466247782881	Value	PositiveEmotional	other	DPC289FB
88156	DPC289	FA	tough	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.08525	Attributive	NoPrime	-3.66356164612965	PhysicalProperty	NegativeEmotional	other	DPC289FA
88163	DPC289	FB	funny	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.13112	Attributive	Prime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC289FB
